# bM_z1 bM_z2 bM_z3 bM_1 sM_z1 sM_z2 sM_z3 sM_1 corr_len alpha_SZ_0 X_comp0_z logc opt_comp1_0 z_offset_0 alpha_X_z opt_comp0_0 A_7 sigma_z A_5 A_4 A_3 A_2 A_1 A_0 A_inf C_lam SZ_comp0_lam delta_shear_bias alpha_NLshear A_9 X_comp1_lam Blambda A_lam SZ_comp1_0 SigmaCrit SZ_comp0_z A_8 SZ_comp0_0 alpha_SZ_z X_comp0_lam alpha_SZ_lam opt_comp0_lam opt_comp1_lam A_6 Sigma_crit_78 X_comp1_0 B_lam opt_comp0_z X_comp0_0 lnsigma_lam opt_comp1_z z_offset_z alpha_opt_z alpha_X_0 SZ_comp1_lam X_comp1_z sigma_0 alpha_opt_0 kappa_SPT alpha_opt_lam alpha_X_lam Sigma_crit_25 Sigma_crit_47 SZ_comp1_z 
-9.238077138960590351e-03 -9.157285202413944364e-04 -9.166378190108801297e-03 1.021884489261839724e+00 -3.132597264609953136e+00 -3.176133800334226542e+00 -2.673392427448674447e+00 -9.481214523745767897e-02 6.703891617417927218e-02 9.611399999999999944e-01 0.000000000000000000e+00 6.224656081249301254e-01 7.635999999999999732e-02 3.892697156604606884e-02 0.000000000000000000e+00 1.139199999999999935e-02 -1.756164965960741897e+00 -8.335158968848413452e-02 -3.098030614881477907e-01 6.234986333870664588e-01 5.452250499419461494e-02 2.489926052061950668e-01 7.078761512408899836e-01 -2.455126994864750056e+00 -3.000000000000000000e+00 -2.572807476506022706e-02 0.000000000000000000e+00 -2.237137459631666214e-02 5.001807250835489382e-01 -5.662182690433686716e+00 0.000000000000000000e+00 6.859311226483689738e-01 7.349705444582789937e+01 1.877399999999999902e-01 5.281613106847536265e+00 0.000000000000000000e+00 2.900282629129386613e+00 9.517499999999999918e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.581029334750897464e+00 1.531553765726980743e+01 8.346799999999999706e-03 1.136187853919498947e+00 0.000000000000000000e+00 2.617200000000000082e-02 -1.903140889082673759e+00 0.000000000000000000e+00 -1.985163569629441183e-01 0.000000000000000000e+00 7.876300000000000523e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.096896278643198053e-02 6.750399999999999734e-01 9.127100000000000213e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.281613106847536265e+00 6.404228361749449761e+00 0.000000000000000000e+00
-3.488385725186055053e-02 -4.175422113817476438e-02 -7.185268995715471396e-02 1.030814410999293829e+00 -3.195711384279296130e+00 -3.135741144898602339e+00 -2.731566378063419620e+00 -5.543537936451103237e-02 6.826256739374347848e-02 9.773800000000000265e-01 0.000000000000000000e+00 6.376469890832452414e-01 7.568500000000000227e-02 3.820595544739948529e-02 0.000000000000000000e+00 1.656600000000000086e-02 -1.389154482134722812e+00 -8.117229384821014748e-02 -2.201248876455864645e-01 4.762014037979526715e-01 2.256998703479362045e-01 -1.978272336437543466e-02 1.084239052983112961e+00 -2.929318714164700133e+00 -3.000000000000000000e+00 9.288689948772546612e-02 0.000000000000000000e+00 -2.842454746991629477e-02 4.476676239635569154e-01 -3.759385717169779539e+00 0.000000000000000000e+00 6.816986726175771061e-01 7.656893830335857842e+01 1.669599999999999973e-01 5.373154642974388828e+00 0.000000000000000000e+00 2.031654629933149714e+00 1.362000000000000016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.446099101853398849e+00 1.612408202092949949e+01 1.197499999999999953e-01 9.361250804497687206e-01 0.000000000000000000e+00 2.355600000000000055e-02 -3.065022629611044547e+00 0.000000000000000000e+00 -1.972447296160742547e-01 0.000000000000000000e+00 9.769999999999999796e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.036112003505019308e-02 7.323899999999999855e-01 9.519600000000000284e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.373154642974388828e+00 6.515077807200685633e+00 0.000000000000000000e+00
-2.598595591186365905e-02 -2.209630431720937399e-02 2.478233570284209264e-02 1.018009572216118430e+00 -3.157311796753707434e+00 -3.062048883390689369e+00 -2.833734609438956387e+00 -8.409520011877093248e-02 6.952068211241177464e-02 9.420100000000000140e-01 0.000000000000000000e+00 6.432025174686124558e-01 8.867300000000000182e-02 3.877283015789853571e-02 0.000000000000000000e+00 2.575099999999999958e-02 -1.681713771294124804e+00 -8.002601131795430978e-02 -2.979815427375744896e-01 4.666171444938197466e-01 2.669405811579038112e-01 -7.241974851047852657e-02 1.147231193474157696e+00 -2.977895660360776020e+00 -3.000000000000000000e+00 2.334654548889968928e-01 0.000000000000000000e+00 -2.625862466319939248e-02 5.473533413373050660e-01 -4.380575034635958431e+00 0.000000000000000000e+00 6.929700830756772012e-01 7.931215328212125826e+01 8.192499999999999782e-02 5.315743986900535845e+00 0.000000000000000000e+00 2.556011761863008491e+00 2.400100000000000063e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.565527985825706736e+00 1.500600574315828339e+01 8.334100000000000535e-03 9.342496143131684416e-01 0.000000000000000000e+00 2.432799999999999893e-02 8.080855487652804925e-02 0.000000000000000000e+00 -1.921739002557154852e-01 0.000000000000000000e+00 9.530800000000000383e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.017585835777016334e-02 7.401499999999999746e-01 9.073999999999999844e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.315743986900535845e+00 6.456652009864088271e+00 0.000000000000000000e+00
-1.200754773113208232e-02 -1.672089296502457523e-02 1.070931617213843196e-02 1.030640502877356646e+00 -3.116330375149643839e+00 -3.060006072173846903e+00 -2.737303242928976310e+00 -1.123667603873379495e-01 7.215870035185281695e-02 8.710499999999999909e-01 0.000000000000000000e+00 6.194586108849136075e-01 9.036299999999999888e-02 3.932247608836975106e-02 0.000000000000000000e+00 2.700299999999999923e-02 -1.938387050308110204e+00 -8.498750789803467820e-02 -2.749633106241435865e-01 4.393967438021807448e-01 2.987030972834597842e-01 -1.719403006104077702e-01 1.326072605347428990e+00 -3.065603289074273707e+00 -3.000000000000000000e+00 1.393677314587952187e-01 0.000000000000000000e+00 -1.743984842887758013e-02 5.526258532754740882e-01 -4.982149411709609232e+00 0.000000000000000000e+00 6.802915299886685974e-01 8.697843019564051303e+01 6.505299999999999971e-02 5.307480419764288193e+00 0.000000000000000000e+00 2.925528432962272163e+00 2.156599999999999837e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.607377286677336814e+00 1.538946045229064730e+01 1.280399999999999941e-02 1.033309736503748244e+00 0.000000000000000000e+00 1.773900000000000129e-02 -2.399511082282422159e+00 0.000000000000000000e+00 -1.960128556620223672e-01 0.000000000000000000e+00 8.865899999999999892e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.122742362222912238e-02 7.906900000000000039e-01 8.523300000000000320e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.307480419764288193e+00 6.455977514750880886e+00 0.000000000000000000e+00
-3.766838540792290246e-02 -3.013002506740402459e-02 1.338063216721097071e-02 1.033480282583792764e+00 -3.092752325173014682e+00 -3.108122312329950621e+00 -2.760348768779629314e+00 -1.972935109322082881e-01 6.918541318567134057e-02 9.707700000000000218e-01 0.000000000000000000e+00 6.225986302565177377e-01 8.554100000000000592e-02 3.923682637350260627e-02 0.000000000000000000e+00 2.182900000000000118e-02 -1.897385712729294571e+00 -8.351783174121306386e-02 -3.222502257961432637e-01 5.020287462199152229e-01 2.795596280951221368e-01 -1.056813044112036859e-01 1.211404605794660583e+00 -2.981351962549473988e+00 -3.000000000000000000e+00 3.075080821503228812e-01 0.000000000000000000e+00 -2.727724696397504367e-02 7.069356670182576075e-01 -5.166325257264064774e+00 0.000000000000000000e+00 6.746804784883871919e-01 8.419721112860837309e+01 1.555499999999999938e-01 5.339837875254512589e+00 0.000000000000000000e+00 3.080383850606842611e+00 9.963200000000000181e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.646370855287754953e+00 1.509175136673151307e+01 4.988999999999999685e-02 9.126651622550958631e-01 0.000000000000000000e+00 2.303499999999999992e-02 -2.733973982263094626e+00 0.000000000000000000e+00 -2.005402075902494863e-01 0.000000000000000000e+00 9.530100000000000238e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.168701917067636153e-02 8.439699999999999980e-01 1.072300000000000031e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.339837875254512589e+00 6.457703975899750759e+00 0.000000000000000000e+00
-4.855404763195170920e-02 -2.809939374402137258e-02 -7.080506761802700388e-02 1.031260345355048846e+00 -3.064409326173859416e+00 -3.016159316141301172e+00 -2.606037452632938400e+00 -1.650714379961654432e-01 7.074671635816330573e-02 8.493699999999999584e-01 0.000000000000000000e+00 6.206649351200084208e-01 9.528399999999999370e-02 3.965139417685360768e-02 0.000000000000000000e+00 2.464200000000000071e-02 -1.778707844605466715e+00 -8.141159440041345619e-02 -4.930628742086179406e-01 6.429606758948399614e-01 1.543064927619633153e-01 -2.876614693515330834e-02 1.127987403858888849e+00 -2.838007625781047594e+00 -3.000000000000000000e+00 3.897539046030940035e-01 0.000000000000000000e+00 -2.922826825780466820e-02 4.369029087813477430e-01 -3.997427004833271624e+00 0.000000000000000000e+00 6.751137638806288255e-01 6.806113360747103513e+01 1.260000000000000009e-02 5.306910674994621324e+00 0.000000000000000000e+00 2.484374533083659742e+00 8.567599999999999869e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.761398205559252084e+00 1.600169782018905096e+01 1.784399999999999875e-01 7.924960768050313131e-01 0.000000000000000000e+00 2.164400000000000004e-02 -1.133334433145273268e+00 0.000000000000000000e+00 -1.891496007461730411e-01 0.000000000000000000e+00 9.845699999999999452e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.019782476383034708e-02 7.127799999999999692e-01 8.343699999999999450e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.306910674994621324e+00 6.399274099194296461e+00 0.000000000000000000e+00
-4.932109627472663210e-02 -3.017546607127252756e-02 -9.564048170184486636e-03 1.034965423122591321e+00 -3.093471308645018514e+00 -3.043132247843884475e+00 -2.677191155843954284e+00 -1.951484983069839696e-01 6.701434186750331035e-02 9.583199999999999497e-01 0.000000000000000000e+00 6.277036636477791864e-01 6.320900000000000130e-02 3.943178609094173670e-02 0.000000000000000000e+00 2.310699999999999907e-02 -1.556657651238523954e+00 -8.327597463782636378e-02 -2.251925650084401487e-01 4.773522186102000520e-01 2.575936262864297888e-01 -3.655946047106117813e-03 1.018792729614325099e+00 -2.825611506594773115e+00 -3.000000000000000000e+00 7.433858678742684134e-01 0.000000000000000000e+00 -2.794754578577562931e-02 6.284257670942882124e-01 -4.174756952270245236e+00 0.000000000000000000e+00 6.855682777402314354e-01 8.360771294850776769e+01 1.832600000000000062e-01 5.322710719132378365e+00 0.000000000000000000e+00 2.240638449881600547e+00 8.942999999999999561e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.514098025955501914e+00 1.548250539491189848e+01 1.446300000000000086e-01 1.115735338484315609e+00 0.000000000000000000e+00 2.177700000000000122e-02 -1.134495335753619827e+00 0.000000000000000000e+00 -2.043787484097449592e-01 0.000000000000000000e+00 9.557900000000000285e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.127979835385265583e-02 7.403699999999999726e-01 9.855500000000000371e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.322710719132378365e+00 6.411787504399612203e+00 0.000000000000000000e+00
-3.049570986649542681e-02 -1.357978905690728974e-02 -1.327844271428939987e-03 1.040750206175683257e+00 -3.054826283691781885e+00 -3.112272972958165074e+00 -2.766033131210609231e+00 -1.247659864338229313e-01 6.941332572542134594e-02 6.502400000000000402e-01 0.000000000000000000e+00 6.204304425649617150e-01 9.044900000000000162e-02 3.921164768773571785e-02 0.000000000000000000e+00 1.757699999999999887e-02 -1.930796852450876067e+00 -8.149154290674268108e-02 -3.080944808214361452e-01 4.996440407685530105e-01 2.427063728194171210e-01 -5.951404733216197895e-02 1.142044678489156251e+00 -2.891266625476361263e+00 -3.000000000000000000e+00 5.753565012784609412e-01 0.000000000000000000e+00 -3.411461462082832075e-02 7.773277247617396135e-01 -5.061025482777756324e+00 0.000000000000000000e+00 6.741484115036897595e-01 7.470182831462149409e+01 1.070800000000000050e-02 5.255557532529285147e+00 0.000000000000000000e+00 3.059740503068942630e+00 8.537700000000000497e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.635877723148429386e+00 1.517175325323255919e+01 4.133600000000000052e-01 1.092176033265010560e+00 0.000000000000000000e+00 2.412900000000000114e-02 -1.492012574111767798e+00 0.000000000000000000e+00 -1.903982519446277000e-01 0.000000000000000000e+00 9.794300000000000228e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.072095856731729968e-02 7.395100000000000007e-01 7.785499999999999643e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.255557532529285147e+00 6.332074099298561798e+00 0.000000000000000000e+00
-2.513320498497433747e-02 -6.529573653245612438e-03 -1.548256290999669785e-02 1.019673663421168719e+00 -3.118382344492312885e+00 -3.110942384377878511e+00 -2.727433169243299815e+00 -1.384356245024549736e-01 7.022660780144951431e-02 9.278499999999999526e-01 0.000000000000000000e+00 6.079067519826151234e-01 9.160400000000000487e-02 3.925032477135447645e-02 0.000000000000000000e+00 1.691000000000000142e-02 -1.532093470553020254e+00 -7.659920330665533073e-02 -1.841137449667892279e-01 4.182763245419898746e-01 3.080114826087074764e-01 -8.914536540488043892e-02 1.117522267632924837e+00 -2.752906736384390651e+00 -3.000000000000000000e+00 6.430824945386548475e-02 0.000000000000000000e+00 -2.892813908922153843e-02 3.797015412286221525e-01 -4.349405756271630175e+00 0.000000000000000000e+00 6.800608811758339645e-01 6.918977332258113222e+01 7.328600000000000392e-02 5.287588165075248092e+00 0.000000000000000000e+00 2.465872177586353242e+00 2.261200000000000015e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.475922367836733029e+00 1.530864214288735248e+01 1.713099999999999901e-01 1.024262790176520221e+00 0.000000000000000000e+00 2.531500000000000070e-02 -2.203495606984096522e+00 0.000000000000000000e+00 -1.974088114642912062e-01 0.000000000000000000e+00 9.659799999999999498e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.115870500039885915e-02 7.648700000000000498e-01 7.836600000000000232e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.287588165075248092e+00 6.342078375474842211e+00 0.000000000000000000e+00
-3.391566632376456086e-02 -4.922279656933851305e-02 -6.043309764589689659e-02 1.022652256893459066e+00 -3.103620684042041944e+00 -3.047129295020930329e+00 -2.730940578014239062e+00 -1.129775119829997260e-01 6.849027656959782995e-02 7.714400000000000146e-01 0.000000000000000000e+00 6.112761979777306953e-01 1.006599999999999995e-01 3.902156689663711236e-02 0.000000000000000000e+00 2.398499999999999938e-02 -1.863607423176419697e+00 -8.123260514909706742e-02 -3.267376379385994456e-01 5.739347088023358801e-01 1.592529887865953286e-01 6.416294625145164965e-02 9.239615499031572643e-01 -2.625562079075177468e+00 -3.000000000000000000e+00 5.547721154794743592e-02 0.000000000000000000e+00 -2.644428539217735796e-02 7.908002994868170710e-01 -5.434722446989293410e+00 0.000000000000000000e+00 6.918625128084106013e-01 7.641533576211990919e+01 1.273900000000000032e-02 5.347581295285434244e+00 0.000000000000000000e+00 3.038080512065589378e+00 8.564199999999999244e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.613013458577475800e+00 1.582532108316088859e+01 4.662700000000000178e-02 9.031414757081106526e-01 0.000000000000000000e+00 1.696100000000000038e-02 -1.824080920954348262e+00 0.000000000000000000e+00 -1.994768868193612654e-01 0.000000000000000000e+00 7.942000000000000171e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.060689788658639832e-02 7.927499999999999547e-01 7.487599999999999811e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.347581295285434244e+00 6.545506342989609649e+00 0.000000000000000000e+00
-3.195978578038536494e-02 -2.472524456908991100e-02 -4.442157295084751822e-02 1.024784893825586574e+00 -3.164227831618990461e+00 -3.143048566352220963e+00 -2.710089106496084810e+00 -1.003727859451964410e-01 7.023325645847669496e-02 9.305200000000000138e-01 0.000000000000000000e+00 6.150553496349446814e-01 6.788399999999999990e-02 3.874151987590435109e-02 0.000000000000000000e+00 1.539100000000000017e-02 -2.003856832483724482e+00 -8.160497625177076664e-02 -4.161769923766350798e-01 5.647365708695971653e-01 2.102837518155399876e-01 -5.598220014470518119e-02 1.167551531243790297e+00 -2.927410890376418440e+00 -3.000000000000000000e+00 1.289278995834125807e-01 0.000000000000000000e+00 -3.779038925307254271e-02 4.509207254067481574e-01 -4.943165325117029774e+00 0.000000000000000000e+00 6.701245280014238581e-01 7.536919717728075341e+01 1.388000000000000067e-01 5.319776706044182291e+00 0.000000000000000000e+00 3.101644579653664913e+00 1.857500000000000123e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.751116304571538773e+00 1.555539138782561182e+01 3.075099999999999882e-03 1.052461141763586294e+00 0.000000000000000000e+00 2.548600000000000171e-02 -1.889423425995852002e+00 0.000000000000000000e+00 -1.977257704205360733e-01 0.000000000000000000e+00 9.874600000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.042200381980331436e-02 7.137099999999999556e-01 8.653899999999999926e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.319776706044182291e+00 6.419448902518476885e+00 0.000000000000000000e+00
